time	V	A	W	W/h	usage_c0	usage_c1	usage_c2	usage_c3	usage_c4	usage_c5	usage_c6	usage_c7	temp_c4	temp_c5	temp_c6	temp_c7
1614911100.06	6.886	0.0	0.0	0.0	0.0	1.0	0.056	0.1	0.0	72.0	64.0	64.0	57.0	
1614911100.26	6.886	0.053	0.0	0.0	0.0	1.0	0.0	0.0	0.0	73.0	63.0	62.0	58.0	
1614911100.46	6.886	0.05	0.0	0.0	0.0	1.0	0.0	0.0	0.0	73.0	63.0	62.0	57.0	
1614911100.66	6.886	0.048	0.0	0.0	0.0	1.0	0.0	0.0	0.0	73.0	63.0	62.0	57.0	
1614911100.86	6.886	0.053	0.0	0.0	0.0	1.0	0.0	0.0	0.0	73.0	63.0	62.0	57.0	
1614911101.06	6.951	0.05	0.0	0.0	0.0	1.0	0.0	0.0	0.0	73.0	63.0	62.0	57.0	
1614911101.26	6.951	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	73.0	63.0	62.0	58.0	
1614911101.46	6.951	0.095	0.0	0.0	0.0	1.0	0.05	0.0	0.0	73.0	63.0	62.0	58.0	
1614911101.66	6.951	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	73.0	63.0	62.0	58.0	
1614911101.86	6.951	0.1	0.0	0.0	0.0	1.0	0.091	0.0	0.0	73.0	63.0	62.0	58.0	
1614911102.06	6.928	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	73.0	63.0	62.0	58.0	
1614911102.26	6.928	0.05	0.0	0.0	0.0	1.0	0.0	0.0	0.0	73.0	63.0	62.0	58.0	
1614911102.46	6.928	0.05	0.0	0.0	0.0	1.0	0.0	0.0	0.0	73.0	63.0	62.0	58.0	
1614911102.66	6.928	0.048	0.0	0.0	0.0	1.0	0.0	0.0	0.0	73.0	63.0	62.0	58.0	
1614911102.86	6.928	0.053	0.0	0.0	0.0	1.0	0.0	0.0	0.0	73.0	63.0	62.0	58.0	
1614911103.06	6.935	0.05	0.0	0.0	0.0	1.0	0.0	0.0	0.0	73.0	63.0	62.0	58.0	
1614911103.26	6.935	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	73.0	63.0	62.0	58.0	
1614911103.46	6.935	0.095	0.0	0.0	0.0	1.0	0.048	0.0	0.0	74.0	63.0	62.0	58.0	
1614911103.66	6.935	0.0	0.0	0.0	0.0	1.0	0.0	0.05	0.0	73.0	63.0	62.0	58.0	
1614911103.86	6.935	0.095	0.0	0.0	0.0	1.0	0.0	0.0	0.0	73.0	63.0	62.0	58.0	
1614911104.06	6.935	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	73.0	63.0	62.0	58.0	
1614911104.26	6.935	0.053	0.0	0.0	0.0	1.0	0.0	0.0	0.0	73.0	63.0	62.0	58.0	
1614911104.46	6.935	0.05	0.0	0.0	0.0	1.0	0.0	0.0	0.0	73.0	63.0	62.0	58.0	
1614911104.66	6.935	0.05	0.0	0.0	0.0	1.0	0.0	0.0	0.0	74.0	63.0	62.0	58.0	
1614911104.86	6.935	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	74.0	63.0	63.0	58.0	
1614911105.06	6.935	0.095	0.0	0.0	0.0	1.0	0.095	0.0	0.0	74.0	63.0	63.0	58.0	
1614911105.26	6.912	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	73.0	63.0	62.0	58.0	
1614911105.46	6.912	0.143	0.0	0.0	0.0	1.0	0.0	0.0	0.0	74.0	63.0	62.0	58.0	
1614911105.66	6.912	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	74.0	63.0	62.0	58.0	
1614911105.86	6.912	0.053	0.0	0.0	0.0	1.0	0.05	0.0	0.0	73.0	63.0	63.0	58.0	
1614911106.06	6.882	0.095	0.0	0.0	0.0	1.0	0.0	0.0	0.0	74.0	63.0	63.0	58.0	
1614911106.26	6.882	0.05	0.0	0.0	0.0	1.0	0.048	0.0	0.0	74.0	63.0	62.0	58.0	
1614911106.46	6.882	0.1	0.0	0.0	0.0	1.0	0.05	0.0	0.0	74.0	63.0	63.0	58.0	
1614911106.66	6.882	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	74.0	63.0	63.0	58.0	
1614911106.86	6.882	0.05	0.0	0.0	0.0	1.0	0.0	0.0	0.0	74.0	63.0	63.0	58.0	
1614911107.06	6.882	0.05	0.0	0.0	0.0	1.0	0.0	0.0	0.0	74.0	63.0	63.0	58.0	
1614911107.26	6.889	0.053	0.0	0.0	0.0	1.0	0.0	0.0	0.0	73.0	63.0	63.0	58.0	
1614911107.47	6.889	0.095	0.0	0.0	0.0	1.0	0.0	0.0	0.0	74.0	63.0	63.0	58.0	
1614911107.67	6.889	0.0	0.0	0.0	0.0	1.0	0.05	0.0	0.0	74.0	63.0	63.0	58.0	
1614911107.87	6.889	0.05	0.0	0.0	0.0	1.0	0.05	0.0	0.0	74.0	63.0	63.0	58.0	
1614911108.07	6.916	0.095	0.0	0.0	0.0	1.0	0.048	0.0	0.048	74.0	63.0	63.0	58.0	
1614911108.27	6.916	0.053	0.0	0.0	0.0	1.0	0.0	0.0	0.0	74.0	63.0	63.0	58.0	
1614911108.47	6.916	0.048	0.0	0.0	0.0	1.0	0.0	0.0	0.0	74.0	63.0	63.0	58.0	
1614911108.67	6.916	0.0	0.0	0.0	0.0	1.0	0.048	0.0	0.0	74.0	63.0	63.0	58.0	
1614911108.87	6.916	0.05	0.0	0.0	0.0	1.0	0.0	0.0	0.0	74.0	63.0	63.0	58.0	
1614911109.07	6.905	0.1	0.0	0.0	0.0	1.0	0.05	0.0	0.0	74.0	63.0	63.0	58.0	
1614911109.27	6.905	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	74.0	63.0	63.0	58.0	
1614911109.47	6.905	0.05	0.0	0.0	0.0	1.0	0.0	0.0	0.0	74.0	63.0	63.0	58.0	
1614911109.67	6.905	0.05	0.0	0.0	0.0	1.0	0.0	0.0	0.0	74.0	63.0	63.0	58.0	
1614911109.87	6.905	0.05	0.0	0.0	0.0	1.0	0.0	0.0	0.0	74.0	64.0	63.0	58.0	
1614911110.07	6.966	0.05	0.0	0.0	0.0	1.0	0.0	0.0	0.0	74.0	64.0	63.0	58.0	
1614911110.27	6.966	0.053	0.0	0.0	0.0	1.0	0.05	0.0	0.0	74.0	64.0	63.0	58.0	
1614911110.47	6.966	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	74.0	64.0	63.0	58.0	
1614911110.67	6.966	0.095	0.0	0.0	0.0	1.0	0.0	0.0	0.0	74.0	64.0	63.0	58.0	
1614911110.87	6.966	0.0	0.0	0.0	0.0	1.0	0.05	0.0	0.0	74.0	64.0	63.0	58.0	
1614911111.07	6.951	0.095	0.0	0.0	0.0	0.75	0.0	0.0	0.0	64.0	63.0	63.0	58.0	
1614911111.27	6.951	0.05	0.0	0.0	0.0	0.095	0.0	0.0	0.0	58.0	60.0	61.0	56.0	
1614911111.47	6.951	0.1	0.0	0.0	0.0	0.048	0.0	0.0	0.0	57.0	58.0	59.0	55.0	
1614911111.67	6.951	0.048	0.0	0.0	0.0	0.0	0.0	0.0	0.0	56.0	57.0	59.0	54.0	
1614911111.87	6.951	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	55.0	57.0	58.0	54.0	
1614911112.07	3.893	0.095	0.0	0.0	0.0	0.0	0.0	0.0	0.0	55.0	56.0	58.0	53.0	
1614911112.27	3.893	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	55.0	56.0	57.0	53.0	
1614911112.47	3.893	0.05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	54.0	55.0	57.0	53.0	
1614911112.67	3.893	0.05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	54.0	55.0	57.0	53.0	
1614911112.87	3.893	0.05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	54.0	55.0	56.0	52.0	
1614911113.07	3.889	0.095	0.0	0.0	0.0	0.0	0.0	0.048	0.0	54.0	54.0	56.0	52.0	
1614911113.27	3.889	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	53.0	54.0	56.0	52.0	
1614911113.47	3.889	0.05	0.0	0.0	0.0	0.048	0.0	0.0	0.0	53.0	54.0	56.0	52.0	
1614911113.67	3.889	0.05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	53.0	54.0	56.0	52.0	
1614911113.87	3.889	0.05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	53.0	54.0	56.0	52.0	
1614911114.07	3.859	0.05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	53.0	54.0	55.0	52.0	
1614911114.27	3.859	0.053	0.0	0.0	0.0	0.0	0.0	0.0	0.0	53.0	53.0	55.0	52.0	
1614911114.47	3.859	0.05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	53.0	53.0	55.0	51.0	
1614911114.67	3.859	0.05	0.0	0.0	0.0	0.05	0.0	0.0	0.0	53.0	53.0	55.0	51.0	
1614911114.87	3.859	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	52.0	53.0	55.0	51.0	
1614911115.07	3.859	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	52.0	53.0	55.0	51.0	
1614911115.28	3.859	0.05	0.0	0.0	0.0	0.05	0.0	0.0	0.0	52.0	53.0	55.0	51.0	
1614911115.48	3.847	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	52.0	53.0	55.0	51.0	
1614911115.68	3.847	0.095	0.0	0.0	0.0	0.0	0.0	0.0	0.0	52.0	53.0	55.0	51.0	
1614911115.88	3.847	0.05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	52.0	53.0	55.0	51.0	
1614911116.08	3.668	0.053	0.0	0.0	0.0	0.0	0.0	0.0	0.0	52.0	53.0	55.0	51.0	
1614911116.28	3.668	0.05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	52.0	53.0	54.0	51.0	
1614911116.48	3.668	0.05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	52.0	53.0	54.0	51.0	
1614911116.68	3.668	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	52.0	53.0	54.0	51.0	
1614911116.88	3.668	0.095	0.0	0.0	0.0	0.0	0.0	0.0	0.0	52.0	53.0	54.0	51.0	
1614911117.08	3.828	0.05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	52.0	53.0	54.0	51.0	
1614911117.28	3.828	0.053	0.0	0.0	0.0	0.095	0.048	0.0	0.0	52.0	52.0	54.0	51.0	
1614911117.48	3.828	0.05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	52.0	52.0	54.0	50.0	
1614911117.68	3.828	0.053	0.0	0.0	0.0	0.05	0.0	0.0	0.0	52.0	52.0	54.0	51.0	
1614911117.88	3.828	0.1	0.0	0.0	0.0	0.05	0.0	0.0	0.0	52.0	52.0	54.0	50.0	
1614911118.08	3.851	0.05	0.0	0.0	0.0	0.05	0.0	0.0	0.0	52.0	52.0	54.0	50.0	
1614911118.28	3.851	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	51.0	52.0	54.0	50.0	
1614911118.48	3.851	0.05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	52.0	52.0	54.0	50.0	
1614911118.68	3.851	0.05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	51.0	52.0	54.0	50.0	
1614911118.88	3.851	0.095	0.0	0.0	0.0	0.048	0.0	0.0	0.0	52.0	52.0	54.0	50.0	
1614911119.08	3.897	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	51.0	52.0	54.0	50.0	
1614911119.28	3.897	0.05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	51.0	52.0	54.0	50.0	
1614911119.48	3.897	0.05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	51.0	52.0	54.0	50.0	
1614911119.68	3.897	0.048	0.0	0.0	0.0	0.0	0.0	0.0	0.0	51.0	52.0	54.0	50.0	
1614911119.88	3.897	0.053	0.0	0.0	0.0	0.0	0.0	0.0	0.0	51.0	52.0	54.0	50.0	
1614911120.08	3.863	0.05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	51.0	52.0	54.0	50.0	
1614911120.28	3.863	0.05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	51.0	52.0	54.0	50.0	
1614911120.48	3.863	0.053	0.0	0.0	0.0	0.0	0.0	0.0	0.0	51.0	52.0	54.0	50.0	
1614911120.68	3.863	0.048	0.0	0.0	0.0	0.048	0.0	0.0	0.0	51.0	52.0	54.0	50.0	
1614911120.88	3.863	0.053	0.0	0.0	0.0	0.0	0.0	0.048	0.0	51.0	52.0	54.0	50.0	
1614911121.08	3.832	0.05	0.0	0.0	0.0	0.364	0.0	0.0	0.0	62.0	53.0	54.0	50.0	
1614911121.28	3.832	0.05	0.0	0.0	0.0	1.0	0.05	0.0	0.0	67.0	56.0	56.0	52.0	
1614911121.48	3.832	0.05	0.0	0.0	0.0	1.0	0.0	0.0	0.0	68.0	58.0	57.0	53.0	
1614911121.68	3.832	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	69.0	59.0	58.0	54.0	
1614911121.88	3.832	0.05	0.0	0.0	0.0	1.0	0.0	0.0	0.0	70.0	59.0	59.0	55.0	
1614911122.08	3.832	0.095	0.0	0.0	0.0	1.0	0.0	0.0	0.0	70.0	60.0	59.0	55.0	
1614911122.28	6.912	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	71.0	60.0	60.0	55.0	
1614911122.48	6.912	0.05	0.0	0.0	0.0	1.0	0.0	0.0	0.0	71.0	61.0	60.0	56.0	
1614911122.68	6.912	0.05	0.0	0.0	0.0	1.0	0.0	0.0	0.0	71.0	61.0	60.0	56.0	
1614911122.88	6.912	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	72.0	61.0	61.0	56.0	
1614911123.08	6.993	0.095	0.0	0.0	0.0	1.0	0.0	0.0	0.0	72.0	61.0	61.0	56.0	
1614911123.29	6.993	0.05	0.0	0.0	0.0	1.0	0.05	0.0	0.0	72.0	62.0	61.0	56.0	
1614911123.49	6.993	0.05	0.0	0.0	0.0	1.0	0.0	0.0	0.0	72.0	62.0	61.0	57.0	
1614911123.69	6.993	0.0	0.0	0.0	0.0	1.0	0.048	0.0	0.0	72.0	62.0	61.0	57.0	
1614911123.89	6.993	0.05	0.0	0.0	0.0	1.0	0.0	0.0	0.048	73.0	62.0	62.0	57.0	
1614911124.09	7.069	0.143	0.0	0.0	0.0	1.0	0.05	0.0	0.0	73.0	62.0	62.0	57.0	
1614911124.29	7.069	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	73.0	62.0	62.0	57.0	
1614911124.49	7.069	0.095	0.0	0.0	0.0	1.0	0.0	0.0	0.0	73.0	62.0	62.0	57.0	
1614911124.69	7.069	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	73.0	63.0	62.0	57.0	
1614911124.89	7.069	0.05	0.0	0.0	0.0	1.0	0.0	0.0	0.0	73.0	63.0	62.0	57.0	
1614911125.09	7.038	0.05	0.0	0.0	0.0	1.0	0.0	0.0	0.0	73.0	63.0	62.0	57.0	
1614911125.29	7.038	0.05	0.0	0.0	0.0	1.0	0.0	0.0	0.0	73.0	63.0	62.0	58.0	
1614911125.49	7.038	0.0	0.0	0.0	0.0	1.0	0.048	0.05	0.0	73.0	63.0	62.0	58.0	
1614911125.69	7.038	0.05	0.0	0.0	0.0	1.0	0.0	0.0	0.0	73.0	63.0	62.0	58.0	
1614911125.89	7.038	0.05	0.0	0.0	0.0	1.0	0.0	0.0	0.0	74.0	63.0	62.0	58.0	
1614911126.09	7.069	0.095	0.0	0.0	0.0	1.0	0.0	0.0	0.0	74.0	63.0	62.0	58.0	
1614911126.29	7.069	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	74.0	63.0	62.0	58.0	
1614911126.49	7.069	0.095	0.0	0.0	0.0	1.0	0.0	0.0	0.0	74.0	63.0	63.0	58.0	
1614911126.69	7.069	0.05	0.0	0.0	0.0	1.0	0.05	0.048	0.0	74.0	63.0	63.0	58.0	
1614911126.89	7.069	0.05	0.0	0.0	0.0	1.0	0.0	0.0	0.0	74.0	64.0	63.0	58.0	
1614911127.09	7.088	0.053	0.0	0.0	0.0	1.0	0.095	0.0	0.0	74.0	64.0	63.0	58.0	
1614911127.29	7.088	0.05	0.0	0.0	0.0	1.0	0.0	0.0	0.0	74.0	64.0	63.0	58.0	
1614911127.49	7.088	0.05	0.0	0.0	0.0	1.0	0.0	0.0	0.0	74.0	64.0	63.0	58.0	
1614911127.69	7.088	0.05	0.0	0.0	0.0	1.0	0.05	0.0	0.0	74.0	64.0	63.0	58.0	
1614911127.89	7.088	0.05	0.0	0.0	0.0	1.0	0.0	0.0	0.0	74.0	64.0	63.0	58.0	
1614911128.09	7.069	0.1	0.0	0.0	0.0	1.0	0.0	0.0	0.0	74.0	64.0	63.0	58.0	
1614911128.29	7.069	0.0	0.0	0.0	0.0	1.0	0.05	0.0	0.0	74.0	64.0	63.0	58.0	
1614911128.49	7.069	0.05	0.0	0.0	0.0	1.0	0.0	0.0	0.0	74.0	64.0	63.0	58.0	
1614911128.69	7.069	0.05	0.0	0.0	0.0	1.0	0.0	0.0	0.0	74.0	64.0	63.0	58.0	
1614911128.89	7.069	0.05	0.0	0.0	0.0	1.0	0.05	0.0	0.0	74.0	64.0	63.0	58.0	
